price,formation_time,breakout_time,type
5724.5,2025-03-06 23:00:00,2025-03-09 22:00:00,LLPB
5589.5,2024-09-08 22:00:00,2025-03-10 22:00:00,LLPB
5597.75,2024-09-10 22:00:00,2025-03-10 22:00:00,LLPB
5579.75,2024-09-05 22:00:00,2025-03-12 22:00:00,LLPB
5585.5,2025-03-10 22:00:00,2025-03-12 22:00:00,LLPB
5726.5,2025-03-11 22:00:00,2025-03-16 22:00:00,LHPB
5700.25,2025-03-13 22:00:00,2025-03-16 22:00:00,LHPB
5759.0,2025-03-16 22:00:00,2025-03-18 22:00:00,LHPB
5823.25,2025-03-09 22:00:00,2025-03-23 22:00:00,LHPB
5770.5,2025-03-18 22:00:00,2025-03-23 22:00:00,LHPB
5765.25,2025-03-19 22:00:00,2025-03-23 22:00:00,LHPB
5723.75,2025-03-20 22:00:00,2025-03-23 22:00:00,LHPB
5720.0,2025-03-23 22:00:00,2025-03-26 22:00:00,LLPB
5650.5,2025-03-16 22:00:00,2025-03-27 22:00:00,LLPB
5650.75,2025-03-17 22:00:00,2025-03-27 22:00:00,LLPB
5651.25,2025-03-20 22:00:00,2025-03-27 22:00:00,LLPB
5553.25,2024-08-12 22:00:00,2025-03-30 22:00:00,LLPB
5560.75,2025-03-12 22:00:00,2025-03-30 22:00:00,LLPB
5589.0,2025-03-13 22:00:00,2025-03-30 22:00:00,LLPB
5602.25,2025-03-27 22:00:00,2025-03-30 22:00:00,LLPB
5747.75,2025-03-27 22:00:00,2025-04-01 22:00:00,LHPB
5505.25,2024-08-08 22:00:00,2025-04-02 22:00:00,LLPB
5533.5,2024-08-11 22:00:00,2025-04-02 22:00:00,LLPB
5533.75,2025-03-30 22:00:00,2025-04-02 22:00:00,LLPB
5076.5,2024-01-17 23:00:00,2025-04-03 22:00:00,LLPB
5121.5,2024-01-18 23:00:00,2025-04-03 22:00:00,LLPB
5179.0,2024-01-30 23:00:00,2025-04-03 22:00:00,LLPB
5184.75,2024-01-31 23:00:00,2025-04-03 22:00:00,LLPB
5213.75,2024-04-18 22:00:00,2025-04-03 22:00:00,LLPB
5253.75,2024-04-21 22:00:00,2025-04-03 22:00:00,LLPB
5272.5,2024-04-24 22:00:00,2025-04-03 22:00:00,LLPB
5305.75,2024-08-04 22:00:00,2025-04-03 22:00:00,LLPB
5367.75,2024-08-07 22:00:00,2025-04-03 22:00:00,LLPB
4867.25,2023-11-15 23:00:00,2025-04-06 22:00:00,LLPB
4878.25,2023-11-16 23:00:00,2025-04-06 22:00:00,LLPB
4885.5,2023-11-19 23:00:00,2025-04-06 22:00:00,LLPB
4902.25,2023-11-20 23:00:00,2025-04-06 22:00:00,LLPB
4910.25,2023-11-29 23:00:00,2025-04-06 22:00:00,LLPB
4927.25,2023-12-07 23:00:00,2025-04-06 22:00:00,LLPB
4975.25,2023-12-11 23:00:00,2025-04-06 22:00:00,LLPB
5009.75,2023-12-12 23:00:00,2025-04-06 22:00:00,LLPB
5015.0,2024-01-04 23:00:00,2025-04-06 22:00:00,LLPB
5028.25,2024-01-07 23:00:00,2025-04-06 22:00:00,LLPB
5074.0,2025-04-03 22:00:00,2025-04-06 22:00:00,LLPB
