D1_Level,H1_Level,Distance_to_D1,H1_Is_Spike,H1_Is_Swing,Entry_Type,Type,Direction,Entry_Time,Exit_Time,Entry_Price,Exit_Price,Stop_Price,Target_Price,PnL,Outcome,MAE,MFE,Max_Drawdown,Formation_Time,Breakout_Time,Associated_D1_Levels
4445.5,4437.5,8.0,True,False,Spike,LLPB,SHORT,2023-03-24 02:00:00,2023-03-24 02:05:00,4437.5,4442.5,4442.5,4427.5,-5.0,STOP,5.0,0.0,1.25,2023-03-24 02:00:00,2023-03-24 08:00:00,21
4453.25,4443.75,9.5,False,True,Swing,LLPB,SHORT,2022-09-06 19:55:00,2022-09-06 20:00:00,4443.75,4448.75,4448.75,4433.75,-5.0,STOP,5.0,0.0,0.0,2022-09-06 19:00:00,2022-09-07 00:00:00,21
4476.25,4467.5,8.75,True,False,Spike,LHPB,LONG,2023-03-01 15:00:00,2023-03-01 15:05:00,4467.5,4462.5,4462.5,4477.5,-5.0,STOP,5.0,0.0,0.0,2023-03-01 15:00:00,2023-03-02 19:00:00,18
4549.75,4541.5,8.25,True,False,Spike,LHPB,LONG,2022-08-31 15:55:00,2022-08-31 16:00:00,4541.5,4536.5,4536.5,4551.5,-5.0,STOP,5.0,0.0,4.25,2022-08-31 15:00:00,2022-09-02 12:00:00,19
4524.25,4517.75,6.5,True,True,Spike,LHPB,LONG,2022-11-14 03:25:00,2022-11-14 04:15:00,4517.75,4512.75,4512.75,4527.75,-5.0,STOP,5.0,0.0,3.0,2022-11-14 03:00:00,2022-11-14 07:00:00,16
4532.75,4522.75,10.0,True,True,Spike,LHPB,LONG,2022-11-11 08:50:00,2022-11-11 09:00:00,4522.75,4517.75,4517.75,4532.75,-5.0,STOP,5.0,0.0,4.25,2022-11-11 08:00:00,2022-11-11 18:00:00,18
4587.75,4580.75,7.0,True,False,Spike,LHPB,LONG,2023-02-20 07:40:00,2023-02-20 08:00:00,4580.75,4575.75,4575.75,4590.75,-5.0,STOP,5.0,0.0,3.75,2023-02-20 07:00:00,2023-03-31 16:00:00,22
4564.0,4555.25,8.75,True,False,Spike,LLPB,SHORT,2023-01-27 15:55:00,2023-01-27 16:00:00,4555.25,4560.25,4560.25,4545.25,-5.0,STOP,5.0,0.0,2.25,2023-01-27 15:00:00,2023-01-30 07:00:00,15
4568.25,4560.75,7.5,True,False,Spike,LLPB,SHORT,2023-04-06 14:00:00,2023-04-06 14:05:00,4560.75,4565.75,4565.75,4550.75,-5.0,STOP,5.0,0.0,1.75,2023-04-06 14:00:00,2023-04-10 13:00:00,11
4584.25,4575.75,8.5,True,False,Spike,LHPB,LONG,2023-04-05 22:50:00,2023-04-06 00:10:00,4575.75,4570.75,4570.75,4585.75,-5.0,STOP,5.0,0.0,2.25,2023-04-05 22:00:00,2023-04-06 07:00:00,20
4633.25,4628.0,5.25,True,False,Spike,LHPB,LONG,2023-02-07 02:00:00,2023-02-07 03:50:00,4628.0,4623.0,4623.0,4638.0,-5.0,STOP,5.0,0.0,2.75,2023-02-07 02:00:00,2023-02-07 17:00:00,23
4592.75,4592.75,0.0,True,False,Spike,LHPB,LONG,2023-02-10 21:00:00,2023-02-12 23:00:00,4592.75,4587.75,4587.75,4602.75,-5.0,STOP,5.0,6.5,11.5,2023-02-10 21:00:00,2023-02-12 23:00:00,20
4613.0,4606.25,6.75,True,False,Spike,LLPB,SHORT,2023-05-08 05:05:00,2023-05-08 07:05:00,4606.25,4611.25,4611.25,4596.25,-5.0,STOP,5.0,0.0,2.5,2023-05-08 05:00:00,2023-05-08 13:00:00,17
4624.75,4615.5,9.25,True,True,Spike,LHPB,LONG,2023-05-26 01:00:00,2023-05-26 01:20:00,4615.5,4610.5,4610.5,4625.5,-5.0,STOP,5.0,0.0,3.5,2023-05-26 01:00:00,2023-05-26 06:00:00,22
4631.25,4628.0,3.25,True,False,Spike,LHPB,LONG,2023-02-07 02:00:00,2023-02-07 03:50:00,4628.0,4623.0,4623.0,4638.0,-5.0,STOP,5.0,0.0,2.75,2023-02-07 02:00:00,2023-02-07 17:00:00,23
4666.0,4656.25,9.75,True,True,Spike,LHPB,LONG,2023-05-01 06:40:00,2023-05-01 07:30:00,4656.25,4651.25,4651.25,4666.25,-5.0,STOP,5.0,0.0,2.25,2023-05-01 06:00:00,2023-05-01 13:00:00,22
4695.25,4687.0,8.25,True,False,Spike,LHPB,LONG,2023-05-19 13:00:00,2023-05-19 13:25:00,4687.0,4682.0,4682.0,4697.0,-5.0,STOP,5.0,0.0,4.0,2023-05-19 13:00:00,2023-05-28 22:00:00,22
4686.5,4679.0,7.5,True,True,Spike,LHPB,LONG,2023-10-09 00:00:00,2023-10-09 00:05:00,4679.0,4674.0,4674.0,4689.0,-5.0,STOP,5.0,0.0,3.5,2023-10-09 00:00:00,2023-10-09 06:00:00,22
4622.25,4615.5,6.75,True,True,Spike,LHPB,LONG,2023-05-26 01:00:00,2023-05-26 01:20:00,4615.5,4610.5,4610.5,4625.5,-5.0,STOP,5.0,0.0,3.5,2023-05-26 01:00:00,2023-05-26 06:00:00,22
4627.0,4617.75,9.25,True,True,Spike,LHPB,LONG,2023-05-08 18:50:00,2023-05-08 19:10:00,4617.75,4612.75,4612.75,4627.75,-5.0,STOP,5.0,0.0,3.0,2023-05-08 18:00:00,2023-05-10 12:00:00,22
4698.5,4689.75,8.75,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4689.75,4694.75,4694.75,4679.75,-5.0,STOP,5.0,5.75,10.75,2021-04-27 20:00:00,2021-04-28 07:00:00,19
4639.25,4635.25,4.0,True,True,Spike,LHPB,LONG,2022-12-01 15:00:00,2022-12-01 15:05:00,4635.25,4630.25,4630.25,4645.25,-5.0,STOP,5.0,0.0,0.0,2022-12-01 15:00:00,2022-12-13 13:00:00,20
4675.5,4667.75,7.75,True,False,Spike,LHPB,LONG,2022-02-24 03:30:00,2022-02-24 03:35:00,4667.75,4662.75,4662.75,4677.75,-5.0,STOP,5.0,7.0,12.0,2021-05-11 10:00:00,2021-05-11 14:00:00,22
4678.5,4674.5,4.0,True,False,Spike,LLPB,SHORT,2022-02-24 03:30:00,2022-02-24 03:35:00,4674.5,4664.5,4679.5,4664.5,10.0,TARGET,0.25,10.0,10.25,2021-05-21 10:00:00,2021-05-21 15:00:00,20
4722.75,4712.75,10.0,True,False,Spike,LHPB,LONG,2022-06-03 09:00:00,2022-06-03 09:15:00,4712.75,4707.75,4707.75,4722.75,-5.0,STOP,5.0,0.0,3.25,2022-06-03 09:00:00,2022-06-06 14:00:00,16
4713.25,4705.0,8.25,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4705.0,4695.0,4710.0,4695.0,10.0,TARGET,0.0,10.0,9.75,2021-06-02 08:00:00,2021-06-03 10:00:00,18
4679.0,4674.5,4.5,True,False,Spike,LLPB,SHORT,2022-02-24 03:30:00,2022-02-24 03:35:00,4674.5,4664.5,4679.5,4664.5,10.0,TARGET,0.25,10.0,10.25,2021-05-21 10:00:00,2021-05-21 15:00:00,20
4714.25,4705.0,9.25,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4705.0,4695.0,4710.0,4695.0,10.0,TARGET,0.0,10.0,9.75,2021-06-02 08:00:00,2021-06-03 10:00:00,18
4697.25,4687.5,9.75,True,False,Spike,LLPB,SHORT,2023-10-03 07:20:00,2023-10-03 07:35:00,4687.5,4692.5,4692.5,4677.5,-5.0,STOP,5.0,0.0,2.75,2023-10-03 07:00:00,2023-10-03 11:00:00,22
4632.25,4628.0,4.25,True,False,Spike,LHPB,LONG,2023-02-07 02:00:00,2023-02-07 03:50:00,4628.0,4623.0,4623.0,4638.0,-5.0,STOP,5.0,0.0,2.75,2023-02-07 02:00:00,2023-02-07 17:00:00,23
4652.25,4647.25,5.0,True,False,Spike,LHPB,LONG,2022-08-02 07:00:00,2022-08-02 07:05:00,4647.25,4642.25,4642.25,4657.25,-5.0,STOP,5.0,0.0,1.25,2022-08-02 07:00:00,2022-08-02 13:00:00,19
4744.0,4735.25,8.75,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4703.5,4697.0,6.5,True,False,Spike,LLPB,SHORT,2022-08-05 08:35:00,2022-08-05 11:55:00,4697.0,4702.0,4702.0,4687.0,-5.0,STOP,5.0,6.75,5.75,2022-08-04 23:00:00,2022-08-05 08:00:00,21
4750.0,4740.5,9.5,True,False,Spike,LHPB,LONG,2022-02-24 00:30:00,2022-02-24 00:50:00,4740.5,4735.5,4735.5,4750.5,-5.0,STOP,5.0,6.25,9.25,2021-06-04 20:00:00,2021-06-06 22:00:00,21
4662.25,4655.5,6.75,True,False,Spike,LLPB,SHORT,2023-02-02 23:50:00,2023-02-03 00:10:00,4655.5,4660.5,4660.5,4645.5,-5.0,STOP,5.0,0.0,3.25,2023-02-02 23:00:00,2023-02-03 07:00:00,21
4541.0,4531.75,9.25,True,False,Spike,LLPB,SHORT,2022-07-22 09:35:00,2022-07-22 10:00:00,4531.75,4536.75,4536.75,4521.75,-5.0,STOP,5.0,0.0,4.75,2022-07-22 09:00:00,2022-07-22 14:00:00,21
4690.0,4683.25,6.75,True,True,Spike,LHPB,LONG,2022-02-24 03:05:00,2022-02-24 03:10:00,4683.25,4693.25,4678.25,4693.25,10.0,TARGET,0.0,10.0,9.25,2021-04-19 13:00:00,2021-04-22 16:00:00,24
4617.0,4607.25,9.75,True,False,Spike,LHPB,LONG,2023-05-16 00:00:00,2023-05-16 01:30:00,4607.25,4602.25,4602.25,4617.25,-5.0,STOP,5.0,0.0,2.75,2023-05-16 00:00:00,2023-05-16 07:00:00,18
4691.25,4683.25,8.0,True,True,Spike,LHPB,LONG,2022-02-24 03:05:00,2022-02-24 03:10:00,4683.25,4693.25,4678.25,4693.25,10.0,TARGET,0.0,10.0,9.25,2021-04-19 13:00:00,2021-04-22 16:00:00,24
4567.25,4560.75,6.5,True,False,Spike,LLPB,SHORT,2023-04-06 14:00:00,2023-04-06 14:05:00,4560.75,4565.75,4565.75,4550.75,-5.0,STOP,5.0,0.0,1.75,2023-04-06 14:00:00,2023-04-10 13:00:00,11
4596.25,4592.75,3.5,True,False,Spike,LHPB,LONG,2023-02-10 21:00:00,2023-02-12 23:00:00,4592.75,4587.75,4587.75,4602.75,-5.0,STOP,5.0,6.5,11.5,2023-02-10 21:00:00,2023-02-12 23:00:00,20
4696.75,4687.0,9.75,True,False,Spike,LHPB,LONG,2023-05-19 13:00:00,2023-05-19 13:25:00,4687.0,4682.0,4682.0,4697.0,-5.0,STOP,5.0,0.0,4.0,2023-05-19 13:00:00,2023-05-28 22:00:00,22
4658.75,4651.75,7.0,True,False,Spike,LHPB,LONG,2022-02-24 07:05:00,2022-02-24 07:10:00,4651.75,4661.75,4646.75,4661.75,10.0,TARGET,0.0,10.0,9.75,2021-04-14 16:00:00,2021-04-15 11:00:00,21
4654.25,4647.25,7.0,True,False,Spike,LHPB,LONG,2022-08-02 07:00:00,2022-08-02 07:05:00,4647.25,4642.25,4642.25,4657.25,-5.0,STOP,5.0,0.0,1.25,2022-08-02 07:00:00,2022-08-02 13:00:00,19
4691.0,4683.25,7.75,True,True,Spike,LHPB,LONG,2022-02-24 03:05:00,2022-02-24 03:10:00,4683.25,4693.25,4678.25,4693.25,10.0,TARGET,0.0,10.0,9.25,2021-04-19 13:00:00,2021-04-22 16:00:00,24
4724.5,4715.25,9.25,True,False,Spike,LLPB,SHORT,2022-05-03 20:00:00,2022-05-03 20:05:00,4715.25,4720.25,4720.25,4705.25,-5.0,STOP,5.0,0.0,0.0,2022-05-03 20:00:00,2022-05-04 07:00:00,18
4689.5,4679.5,10.0,True,False,Spike,LHPB,LONG,2022-05-02 15:00:00,2022-05-02 15:05:00,4679.5,4674.5,4674.5,4689.5,-5.0,STOP,5.0,0.0,0.0,2022-05-02 15:00:00,2022-05-02 19:00:00,24
4729.25,4721.0,8.25,True,False,Spike,LHPB,LONG,2022-02-24 02:50:00,2022-02-24 02:55:00,4721.0,4731.0,4716.0,4731.0,10.0,TARGET,2.0,10.0,12.0,2021-05-31 01:00:00,2021-05-31 07:00:00,19
4712.75,4705.0,7.75,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4705.0,4695.0,4710.0,4695.0,10.0,TARGET,0.0,10.0,9.75,2021-06-02 08:00:00,2021-06-03 10:00:00,18
4701.75,4697.0,4.75,True,False,Spike,LLPB,SHORT,2022-08-05 08:35:00,2022-08-05 11:55:00,4697.0,4702.0,4702.0,4687.0,-5.0,STOP,5.0,6.75,5.75,2022-08-04 23:00:00,2022-08-05 08:00:00,21
4741.75,4735.25,6.5,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4726.75,4719.0,7.75,True,False,Spike,LHPB,LONG,2022-02-24 02:50:00,2022-02-24 02:55:00,4719.0,4729.0,4714.0,4729.0,10.0,TARGET,0.0,10.0,10.0,2021-05-31 03:00:00,2021-05-31 07:00:00,18
4677.0,4667.75,9.25,True,False,Spike,LHPB,LONG,2022-02-24 03:30:00,2022-02-24 03:35:00,4667.75,4662.75,4662.75,4677.75,-5.0,STOP,5.0,7.0,12.0,2021-05-11 10:00:00,2021-05-11 14:00:00,22
4743.75,4735.25,8.5,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4688.75,4679.0,9.75,True,True,Spike,LHPB,LONG,2023-10-09 00:00:00,2023-10-09 00:05:00,4679.0,4674.0,4674.0,4689.0,-5.0,STOP,5.0,0.0,3.5,2023-10-09 00:00:00,2023-10-09 06:00:00,22
4748.5,4739.0,9.5,True,False,Spike,LHPB,LONG,2023-10-09 19:00:00,2023-10-09 19:15:00,4739.0,4734.0,4734.0,4749.0,-5.0,STOP,5.0,0.0,4.75,2023-10-09 19:00:00,2023-10-10 00:00:00,21
4717.5,4707.75,9.75,True,False,Spike,LHPB,LONG,2022-08-05 05:00:00,2022-08-05 06:55:00,4707.75,4702.75,4702.75,4717.75,-5.0,STOP,5.0,0.0,2.5,2022-08-05 05:00:00,2022-08-08 07:00:00,19
4760.75,4754.75,6.0,True,False,Spike,LHPB,LONG,2023-06-07 04:00:00,2023-06-07 06:40:00,4754.75,4749.75,4749.75,4764.75,-5.0,STOP,5.0,0.0,2.0,2023-06-07 04:00:00,2023-06-07 11:00:00,18
4718.75,4709.0,9.75,True,False,Spike,LLPB,SHORT,2023-06-02 13:00:00,2023-06-02 13:05:00,4709.0,4714.0,4714.0,4699.0,-5.0,STOP,5.0,0.0,1.0,2023-06-02 13:00:00,2023-09-25 12:00:00,19
4759.5,4754.75,4.75,True,False,Spike,LHPB,LONG,2023-06-07 04:00:00,2023-06-07 06:40:00,4754.75,4749.75,4749.75,4764.75,-5.0,STOP,5.0,0.0,2.0,2023-06-07 04:00:00,2023-06-07 11:00:00,18
4742.5,4735.25,7.25,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4745.25,4735.25,10.0,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4778.75,4769.0,9.75,True,False,Spike,LHPB,LONG,2023-11-09 17:05:00,2023-11-09 17:15:00,4769.0,4764.0,4764.0,4779.0,-5.0,STOP,5.0,0.0,4.5,2023-11-09 17:00:00,2023-11-10 17:00:00,14
4762.0,4754.75,7.25,True,False,Spike,LHPB,LONG,2023-06-07 04:00:00,2023-06-07 06:40:00,4754.75,4749.75,4749.75,4764.75,-5.0,STOP,5.0,0.0,2.0,2023-06-07 04:00:00,2023-06-07 11:00:00,18
4743.25,4735.25,8.0,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4661.25,4651.75,9.5,True,False,Spike,LHPB,LONG,2022-02-24 07:05:00,2022-02-24 07:10:00,4651.75,4661.75,4646.75,4661.75,10.0,TARGET,0.0,10.0,9.75,2021-04-14 16:00:00,2021-04-15 11:00:00,21
4740.5,4735.25,5.25,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4647.25,4639.25,8.0,True,False,Spike,LHPB,LONG,2023-04-19 17:05:00,2023-04-19 19:45:00,4639.25,4634.25,4634.25,4649.25,-5.0,STOP,5.0,8.5,8.75,2023-04-18 22:00:00,2023-04-19 17:00:00,19
4726.25,4719.0,7.25,True,False,Spike,LHPB,LONG,2022-02-24 02:50:00,2022-02-24 02:55:00,4719.0,4729.0,4714.0,4729.0,10.0,TARGET,0.0,10.0,10.0,2021-05-31 03:00:00,2021-05-31 07:00:00,18
4751.0,4743.25,7.75,True,False,Spike,LLPB,SHORT,2022-02-24 00:25:00,2022-02-24 00:30:00,4743.25,4748.25,4748.25,4733.25,-5.0,STOP,5.0,3.75,8.75,2021-06-22 15:00:00,2022-02-24 00:00:00,21
4752.25,4743.25,9.0,True,False,Spike,LLPB,SHORT,2022-02-24 00:25:00,2022-02-24 00:30:00,4743.25,4748.25,4748.25,4733.25,-5.0,STOP,5.0,3.75,8.75,2021-06-22 15:00:00,2022-02-24 00:00:00,21
4797.25,4788.5,8.75,True,False,Spike,LHPB,LONG,2022-03-14 10:00:00,2022-03-14 10:05:00,4788.5,4783.5,4783.5,4798.5,-5.0,STOP,5.0,0.0,3.25,2022-03-14 10:00:00,2022-03-14 15:00:00,19
4774.0,4764.5,9.5,True,False,Spike,LLPB,SHORT,2023-06-09 20:55:00,2023-06-11 22:15:00,4764.5,4769.5,4769.5,4754.5,-5.0,STOP,5.0,0.0,2.25,2023-06-09 20:00:00,2023-09-21 14:00:00,15
4784.75,4778.0,6.75,True,False,Spike,LHPB,LONG,2022-04-27 17:05:00,2022-04-27 17:10:00,4778.0,4773.0,4773.0,4788.0,-5.0,STOP,5.0,0.0,0.0,2022-04-27 17:00:00,2022-04-28 07:00:00,11
4789.75,4783.0,6.75,True,False,Spike,LHPB,LONG,2022-01-24 16:45:00,2022-01-24 16:50:00,4783.0,4778.0,4778.0,4793.0,-5.0,STOP,5.0,10.0,15.0,2021-06-24 22:00:00,2021-06-25 03:00:00,15
4806.5,4804.75,1.75,True,True,Spike,LHPB,LONG,2023-09-21 07:00:00,2023-09-21 07:25:00,4804.75,4799.75,4799.75,4814.75,-5.0,STOP,5.0,0.0,2.75,2023-09-21 07:00:00,2023-11-14 13:00:00,21
4867.5,4860.5,7.0,True,False,Spike,LLPB,SHORT,2023-09-07 15:55:00,2023-09-07 16:00:00,4860.5,4865.5,4865.5,4850.5,-5.0,STOP,5.0,0.0,4.5,2023-09-07 15:00:00,2023-09-08 09:00:00,19
4828.5,4818.75,9.75,True,True,Spike,LHPB,LONG,2022-01-24 15:05:00,2022-01-24 15:10:00,4818.75,4813.75,4813.75,4828.75,-5.0,STOP,5.0,6.25,11.25,2021-07-01 01:00:00,2021-07-01 07:00:00,19
4868.5,4860.5,8.0,True,False,Spike,LLPB,SHORT,2023-09-07 15:55:00,2023-09-07 16:00:00,4860.5,4865.5,4865.5,4850.5,-5.0,STOP,5.0,0.0,4.5,2023-09-07 15:00:00,2023-09-08 09:00:00,19
4825.75,4818.75,7.0,True,True,Spike,LHPB,LONG,2022-01-24 15:05:00,2022-01-24 15:10:00,4818.75,4813.75,4813.75,4828.75,-5.0,STOP,5.0,6.25,11.25,2021-07-01 01:00:00,2021-07-01 07:00:00,19
4873.75,4864.5,9.25,True,True,Spike,LLPB,SHORT,2022-01-24 13:55:00,2022-01-24 14:05:00,4864.5,4854.5,4869.5,4854.5,10.0,TARGET,0.75,10.0,10.5,2021-09-28 17:00:00,2021-09-30 15:00:00,19
4799.75,4804.75,5.0,True,True,Spike,LHPB,LONG,2023-09-21 07:00:00,2023-09-21 07:25:00,4804.75,4799.75,4799.75,4814.75,-5.0,STOP,5.0,0.0,2.75,2023-09-21 07:00:00,2023-11-14 13:00:00,21
4884.5,4875.25,9.25,True,False,Spike,LLPB,SHORT,2023-09-08 20:00:00,2023-09-08 20:05:00,4875.25,4880.25,4880.25,4865.25,-5.0,STOP,5.0,0.0,2.0,2023-09-08 20:00:00,2023-09-11 01:00:00,21
4813.75,4804.75,9.0,True,True,Spike,LHPB,LONG,2023-09-21 07:00:00,2023-09-21 07:25:00,4804.75,4799.75,4799.75,4814.75,-5.0,STOP,5.0,0.0,2.75,2023-09-21 07:00:00,2023-11-14 13:00:00,21
4862.25,4855.0,7.25,True,False,Spike,LHPB,LONG,2023-07-09 22:55:00,2023-07-10 00:05:00,4855.0,4850.0,4850.0,4865.0,-5.0,STOP,5.0,0.0,2.5,2023-07-09 22:00:00,2023-07-10 13:00:00,20
4905.0,4898.5,6.5,True,False,Spike,LHPB,LONG,2022-01-24 13:00:00,2022-01-24 13:15:00,4898.5,4893.5,4893.5,4908.5,-5.0,STOP,5.0,4.25,8.0,2021-07-13 01:00:00,2021-07-13 08:00:00,21
4890.75,4882.0,8.75,True,False,Spike,LLPB,SHORT,2022-01-24 13:30:00,2022-01-24 13:55:00,4882.0,4872.0,4887.0,4872.0,10.0,TARGET,2.25,10.0,10.5,2021-07-14 10:00:00,2021-07-14 15:00:00,24
4834.75,4824.75,10.0,True,False,Spike,LLPB,SHORT,2022-01-24 15:05:00,2022-01-24 15:10:00,4824.75,4814.75,4829.75,4814.75,10.0,TARGET,0.25,10.0,10.25,2021-09-30 20:00:00,2021-10-01 01:00:00,16
4888.5,4882.0,6.5,True,False,Spike,LLPB,SHORT,2022-01-24 13:30:00,2022-01-24 13:55:00,4882.0,4872.0,4887.0,4872.0,10.0,TARGET,2.25,10.0,10.5,2021-07-14 10:00:00,2021-07-14 15:00:00,24
4744.5,4735.25,9.25,True,False,Spike,LLPB,SHORT,2022-02-24 00:50:00,2022-02-24 01:15:00,4735.25,4725.25,4740.25,4725.25,10.0,TARGET,4.75,10.0,9.5,2021-05-07 19:00:00,2021-05-10 07:00:00,20
4773.25,4764.5,8.75,True,False,Spike,LLPB,SHORT,2023-06-09 20:55:00,2023-06-11 22:15:00,4764.5,4769.5,4769.5,4754.5,-5.0,STOP,5.0,0.0,2.25,2023-06-09 20:00:00,2023-09-21 14:00:00,15
4830.5,4822.5,8.0,True,False,Spike,LHPB,LONG,2022-01-24 15:05:00,2022-01-24 15:10:00,4822.5,4817.5,4817.5,4832.5,-5.0,STOP,5.0,2.5,7.5,2021-10-04 15:00:00,2021-10-04 19:00:00,18
4862.0,4855.0,7.0,True,False,Spike,LHPB,LONG,2023-07-09 22:55:00,2023-07-10 00:05:00,4855.0,4850.0,4850.0,4865.0,-5.0,STOP,5.0,0.0,2.5,2023-07-09 22:00:00,2023-07-10 13:00:00,20
4928.75,4919.0,9.75,True,False,Spike,LHPB,LONG,2022-01-24 10:15:00,2022-01-24 10:20:00,4919.0,4914.0,4914.0,4929.0,-5.0,STOP,5.0,5.0,10.0,2021-07-28 02:00:00,2021-07-28 08:00:00,22
4887.75,4882.0,5.75,True,False,Spike,LLPB,SHORT,2022-01-24 13:30:00,2022-01-24 13:55:00,4882.0,4872.0,4887.0,4872.0,10.0,TARGET,2.25,10.0,10.5,2021-07-14 10:00:00,2021-07-14 15:00:00,24
4937.25,4929.25,8.0,True,False,Spike,LHPB,LONG,2022-01-21 20:25:00,2022-01-21 20:30:00,4929.25,4939.25,4924.25,4939.25,10.0,TARGET,0.0,10.0,10.0,2021-07-27 12:00:00,2021-07-29 13:00:00,22
4936.5,4929.25,7.25,True,False,Spike,LHPB,LONG,2022-01-21 20:25:00,2022-01-21 20:30:00,4929.25,4939.25,4924.25,4939.25,10.0,TARGET,0.0,10.0,10.0,2021-07-27 12:00:00,2021-07-29 13:00:00,22
4885.25,4875.25,10.0,True,False,Spike,LLPB,SHORT,2023-09-08 20:00:00,2023-09-08 20:05:00,4875.25,4880.25,4880.25,4865.25,-5.0,STOP,5.0,0.0,2.0,2023-09-08 20:00:00,2023-09-11 01:00:00,21
4898.0,4889.0,9.0,True,False,Spike,LLPB,SHORT,2022-01-24 13:20:00,2022-01-24 13:35:00,4889.0,4879.0,4894.0,4879.0,10.0,TARGET,1.5,10.0,7.0,2021-10-11 11:00:00,2021-10-11 19:00:00,24
4943.0,4933.0,10.0,True,False,Spike,LHPB,LONG,2023-12-05 05:40:00,2023-12-05 06:40:00,4933.0,4928.0,4928.0,4943.0,-5.0,STOP,5.0,0.0,2.0,2023-12-05 05:00:00,2023-12-05 09:00:00,23
4925.5,4917.0,8.5,True,False,Spike,LHPB,LONG,2023-11-21 21:20:00,2023-11-21 21:25:00,4917.0,4912.0,4912.0,4927.0,-5.0,STOP,5.0,0.0,4.25,2023-11-21 21:00:00,2023-11-22 02:00:00,20
4891.25,4882.0,9.25,True,False,Spike,LLPB,SHORT,2022-01-24 13:30:00,2022-01-24 13:55:00,4882.0,4872.0,4887.0,4872.0,10.0,TARGET,2.25,10.0,10.5,2021-07-14 10:00:00,2021-07-14 15:00:00,24
4940.25,4932.5,7.75,True,True,Spike,LLPB,SHORT,2023-08-03 20:00:00,2023-08-03 20:05:00,4932.5,4937.5,4937.5,4922.5,-5.0,STOP,5.0,0.0,0.0,2023-08-03 20:00:00,2023-08-04 12:00:00,23
4937.5,4929.25,8.25,True,False,Spike,LHPB,LONG,2022-01-21 20:25:00,2022-01-21 20:30:00,4929.25,4939.25,4924.25,4939.25,10.0,TARGET,0.0,10.0,10.0,2021-07-27 12:00:00,2021-07-29 13:00:00,22
4885.75,4882.0,3.75,True,False,Spike,LLPB,SHORT,2022-01-24 13:30:00,2022-01-24 13:55:00,4882.0,4872.0,4887.0,4872.0,10.0,TARGET,2.25,10.0,10.5,2021-07-14 10:00:00,2021-07-14 15:00:00,24
4911.75,4904.75,7.0,True,False,Spike,LHPB,LONG,2023-07-05 03:40:00,2023-07-05 06:15:00,4904.75,4899.75,4899.75,4914.75,-5.0,STOP,5.0,0.0,2.25,2023-07-05 03:00:00,2023-07-05 14:00:00,21
4914.25,4904.75,9.5,True,False,Spike,LHPB,LONG,2023-07-05 03:40:00,2023-07-05 06:15:00,4904.75,4899.75,4899.75,4914.75,-5.0,STOP,5.0,0.0,2.25,2023-07-05 03:00:00,2023-07-05 14:00:00,21
4953.75,4946.5,7.25,True,False,Spike,LHPB,LONG,2022-01-26 09:35:00,2022-01-26 09:55:00,4946.5,4941.5,4941.5,4956.5,-5.0,STOP,5.0,3.25,5.5,2022-01-24 23:00:00,2022-01-26 09:00:00,19
4932.75,4923.25,9.5,True,False,Spike,LHPB,LONG,2023-08-30 07:00:00,2023-08-30 07:10:00,4923.25,4918.25,4918.25,4933.25,-5.0,STOP,5.0,0.0,2.25,2023-08-30 07:00:00,2023-08-30 12:00:00,21
